"Date","Carlsberg","DanskeBank","DSV","Genmab","JyskeBank","Lundbeck","SimCorp","WilliamDemant","OilPrice","SP500"
2018-10-26,714,126,511.2,808.8,287.6,294.7,483.8,205.4,67.59,2658.69
2018-10-29,721.8,128.2,526.6,854.8,293.7,300.3,493.2,214.4,67.04,2641.25
2018-10-30,720.4,126.6,522.2,906.4,262,299.5,499.4,212.2,66.18,2682.63
2018-10-31,726.6,126.35,529.6,902.4,269.3,307.6,507.5,216.8,65.31,2711.74
2018-11-01,733.6,132.55,534,948,269.1,319.4,512,221.8,63.69,2740.37
2018-11-02,732.2,137,541.2,972,280.1,303.5,528.5,224.6,63.14,2723.06
2018-11-05,726.8,135.25,527.6,971.4,276.5,305.5,509.5,225,63.1,2738.31
2018-11-06,733.2,135.05,537,973,278.5,301.3,513.5,215.4,62.21,2755.45
2018-11-07,726.4,144.05,531.8,996,287.6,289.8,514,207,61.67,2813.89
2018-11-08,726.2,143.45,524.4,1002.5,286.2,285.6,515.5,209,60.67,2806.83
2018-11-09,731.4,144.15,525.4,992.4,283,285.2,515.5,212,60.19,2781.01
2018-11-12,729,142.95,522.2,959.2,278.8,289.1,441.4,204,59.93,2726.22
2018-11-13,732.8,141,524.6,935,270.7,287,439.8,200.4,55.69,2722.18
2018-11-14,732,144.15,521.8,924,271,289.7,438.8,200.4,56.25,2701.58
2018-11-15,735,139.15,517.8,904.4,265.5,281.2,425.6,196.5,56.46,2730.2
2018-11-16,734.2,136.8,515.4,918.2,264.7,281.8,421.6,200.8,56.46,2736.27
2018-11-19,731.6,135.45,505.6,928,264.2,276.9,407,196.7,56.76,2690.73
2018-11-20,721.6,130.6,502.6,970,255.6,263.6,393.2,191.1,53.43,2641.89
2018-11-21,719.8,131.7,509.6,930,259.4,261.5,415.2,193.2,54.63,2649.93
2018-11-22,718,132.95,506.6,957,260.8,258.6,417.8,194.6,53.63,2641.245
2018-11-23,722.8,133.45,514.2,987.2,259.9,257,423.6,198,52.63,2632.56
2018-11-26,729,136.15,524.6,1004,267.2,263.6,427,196.5,51.63,2673.45
2018-11-27,723.8,135,515.2,983.6,263.5,263,415.4,193.8,51.56,2682.17
2018-11-28,720.6,136,506.2,992.2,262.5,260,413,194.2,50.29,2743.79
2018-11-29,717.4,131.7,515.4,1005,261.9,265.5,417.2,197.7,51.45,2737.8
2018-11-30,730,131.4,504.4,1003,258.6,270.7,419.8,192.5,50.93,2760.17
2018-12-03,728.8,133.25,520,1009,261.3,266.9,425.6,197.1,52.95,2790.37
2018-12-04,735,133.1,517,1013,256,268.6,417.6,197.4,53.25,2700.06
2018-12-05,730,140.5,508.8,1013,260.5,264.6,418.8,201.2,52.37,2698.005
2018-12-06,712.4,136.45,498.9,1005.5,251.5,262.1,444,196.1,51.49,2695.95
2018-12-07,715.4,142.2,503,997.8,256.8,264.8,440,203.2,52.61,2633.08
2018-12-10,711.2,137.35,492.7,1025,249.5,266.8,448.2,199.5,51,2637.72
2018-12-11,719,140,494.9,1024,252.2,277,446.6,200,51.65,2636.78
2018-12-12,722.8,139.15,499.7,1056.5,253.9,275.9,452,202.4,51.15,2651.07
2018-12-13,722.2,139,500.4,1067.5,253,283.6,474.4,200,52.58,2650.54
2018-12-14,719,138.05,491.9,1068.5,252.1,286.5,475.8,200.4,51.2,2599.95
2018-12-17,711.8,135.4,482.4,1067,250.9,289.4,462,196,49.88,2545.94
2018-12-18,708,137.55,479.8,1038.5,248.4,294.1,452,193.8,46.24,2546.16
2018-12-19,715.8,134.5,457.4,1060,245.7,292,461.8,195.1,47.2,2506.96
2018-12-20,713.2,129.25,439.5,1064,236,291,454.6,187.5,45.88,2467.42
2018-12-21,701,128.25,432.2,1070.5,229.6,288.7,448.2,184.7,45.59,2416.62
2018-12-27,685.4,126.2,430.2,1049,229.1,277.8,446,182.1,44.61,2488.83
2018-12-28,692.6,128.9,429.2,1067.5,235.2,285.4,445.6,184.9,45.33,2485.74
2019-01-02,699,128.7,441.5,1024.5,234.5,283.1,460.4,187.4,46.54,2510.03
2019-01-03,693.8,128.4,428.7,1023,234.5,283.2,441.4,179,47.09,2447.89
2019-01-04,710.2,133.85,444.9,1066,244.7,293.4,451.6,187.8,47.96,2531.94
2019-01-07,700,133.5,460.2,1094.5,244.7,287.3,451.6,194.5,48.52,2549.69
2019-01-08,697.4,132.85,476.9,1100.5,243.5,299.9,465.4,200.8,49.78,2574.41
2019-01-09,697,131.25,475.1,1112,241.5,298.6,481.6,205.2,52.36,2584.96
2019-01-10,703.2,127.75,474.2,1084.5,245.7,294.2,476.8,202.4,52.59,2596.64
2019-01-11,717.2,129.55,480.5,1071.5,244.9,293.2,484.6,203.6,51.59,2596.26
2019-01-14,711.2,130,475.9,1041.5,245,291.3,476.8,201,50.51,2582.61
2019-01-15,719,128,472.7,1033.5,242.5,294.2,484,207.8,52.11,2610.3
2019-01-16,722,128.75,500,1037,246.4,298.4,487.6,209.8,52.31,2616.1
2019-01-17,727.2,127.4,513,1049,243.8,286,489.8,204,52.07,2635.96
2019-01-18,738.4,126.5,510.6,1018.5,243.8,287,494.6,204,53.8,2670.71
2019-01-21,735,129,517.6,1034.5,249.7,290.6,503.5,206.4,53.185,2651.805
2019-01-22,729.6,126,516.6,999.2,249.6,294.1,508.5,208,52.57,2632.9
2019-01-23,727.2,125,525.2,985,249.2,289.3,504,207.2,52.62,2638.7
2019-01-24,735.2,122.55,529,966,250.1,287.1,504,207.8,53.13,2642.33
2019-01-25,730.4,125.2,529,950.6,252.7,281.2,520,209.2,53.69,2664.76
2019-01-28,730,122.5,527.4,974.2,248.5,278.2,517,210.2,51.99,2643.85
2019-01-29,740.2,122.4,526.2,960,247.7,286.8,521,212.6,53.31,2640
2019-01-30,736.8,122.75,532,954.8,249,286.1,518,210,54.23,2681.05
2019-01-31,745.4,120.5,519.4,947.2,244.5,285.7,514.5,205.6,53.79,2704.1
2019-02-01,755.4,126.8,533.6,958.8,250.3,282.4,511,207,55.26,2706.53
2019-02-04,752.2,123.9,522.4,956.2,249.3,286.4,528,208,54.56,2724.87
2019-02-05,750.8,126.5,527.6,973,251,291.4,538.5,212.6,53.66,2737.7
2019-02-06,778.6,125.85,531.2,957.4,252.9,282.5,538,209.6,54.01,2731.61
2019-02-07,782.2,125,523.8,954.8,252.4,286.3,530.5,211.6,52.64,2706.05
2019-02-08,779.6,120,521,961.4,249.2,288,532.5,210.6,52.72,2707.88
2019-02-11,788.8,121,530.6,967.4,250.1,289.7,540.5,217,52.41,2709.8
2019-02-12,788.2,123.95,533.8,976.2,256.8,287.7,548.5,220.2,53.1,2744.73
2019-02-13,787,122.8,517.8,997.6,255.4,287.4,548.5,222.4,53.9,2753.03
2019-02-14,794.8,122.5,523.6,1006,255.5,283,533.5,221.4,54.41,2745.73
2019-02-15,797.4,124.4,535.6,1014,259.9,282.8,533.5,219.6,55.59,2775.6
2019-02-18,798.6,126.65,535.2,1011,260.7,286.8,540,220.6,55.84,2777.68
2019-02-19,789.4,126.1,535.2,990,254.5,290.4,532.5,200.4,56.09,2779.76
2019-02-20,795,126.4,540,1008,257.9,292.9,569.5,201.4,56.92,2784.7
2019-02-21,799.8,121,546,1077.5,255.3,291.1,569,195,56.96,2774.88
2019-02-22,800.2,120.7,548,1069,254.8,298.4,573,195,57.26,2792.67
2019-02-25,802.6,125.4,548,1101,255.6,298.7,584,199.8,55.48,2796.11
2019-02-26,811.8,125.3,546.6,1140,247.5,305.2,596.5,198.1,55.5,2793.9
2019-02-27,793.2,130,545,1126,251,302.2,588.5,196.2,56.94,2792.38
2019-02-28,794.6,130.5,545.6,1133.5,256.9,300,590.5,197,57.22,2784.49
2019-03-01,804.4,129.9,549,1161,255.2,299.7,596.5,198.3,55.8,2803.69
2019-03-04,812.6,129.55,559.6,1180,253.9,297.1,598,200.2,56.59,2792.81
2019-03-05,814,128.5,555.4,1178,254.1,305.2,605.5,200.4,56.56,2789.65
2019-03-06,817.4,129.25,556.2,1166.5,254.3,300.2,603,198.7,56.22,2771.45
2019-03-07,823,127.65,555,1154,247,302.3,602.5,197.1,56.66,2748.93
2019-03-08,823,126.3,548.8,1142,246.5,301.6,606.5,196.3,56.07,2743.07
2019-03-11,822.6,127.35,553,1141.5,247.6,293.3,607,197,56.79,2783.3
2019-03-12,829.4,128.05,560,1135.5,254,294.3,610,199.8,56.87,2791.52
2019-03-13,827.6,129.15,554.6,1135.5,254.2,296.1,611,199.9,58.26,2810.92
2019-03-14,817,132.35,560.8,1140.5,256.1,296.9,610.5,206.6,58.61,2808.48
2019-03-15,820.4,133.25,567.6,1122.5,256.5,295.8,608,207.6,58.52,2822.48
2019-03-18,823.8,134.2,560,1116,262,292.7,612,206,59.09,2832.94
2019-03-19,827.8,126.65,562.6,1117.5,262.5,300.3,618.5,208.8,59.03,2832.57
2019-03-20,819.2,125.65,552,1158.5,261,297.5,621.5,206.8,59.83,2824.23
2019-03-21,822.4,124,554.4,1153.5,257.1,302.3,623,207,59.98,2854.88
2019-03-22,819.6,121.55,546.8,1153,251.3,298.9,620,206.8,59.04,2800.71
2019-03-25,809.8,121.25,542,1148,248.9,293.4,616.5,205.2,58.82,2798.36
2019-03-26,828.2,120.6,545.8,1172,246.3,294.5,622.5,206,59.94,2818.46
2019-03-27,828,121.1,543,1154,252,284.3,625,200.4,59.41,2805.37
2019-03-28,836.8,116.75,539.8,1165.5,250,285.3,636.5,193,59.3,2815.44
2019-03-29,831.2,116.8,550.4,1155,257.1,288,642.5,196.8,60.14,2834.4
2019-04-01,833.6,121.78,554.6,1183.5,265,300.3,630,200.6,61.59,2867.19
2019-04-02,840,122.55,586.4,1183,267.4,306.9,627.5,198.05,62.58,2867.24
2019-04-03,845,124.05,584,1175.5,272.4,306.1,632,200.6,62.46,2873.4
2019-04-04,843,125.3,577.8,1172.5,274,298.9,625,197.5,62.1,2879.39
2019-04-05,839.8,123,580,1190,272,299.3,623,200,63.08,2892.74
2019-04-08,849.6,123.25,577,1176.5,272.3,294.5,624.5,195.8,64.4,2895.77
2019-04-09,848.6,122.15,573.8,1161,269.6,294.3,623,196.7,63.98,2878.2
2019-04-10,850,121.65,569.6,1179.5,265.8,290.9,632,197.15,64.61,2888.21
2019-04-11,850,124.15,572,1162.5,268.9,290,634.5,194.65,63.58,2888.32
2019-04-12,847.2,127,575.4,1159,273.8,286.5,643.5,197.5,63.89,2907.41
2019-04-15,856,127.3,579,1149,275.1,285.7,643,197.5,63.4,2905.58
2019-04-16,847.6,128.65,578,1127,276,281.3,645,196.25,64.05,2907.06
2019-04-17,840,128.9,576.4,1122,277.3,277.2,648.5,194.15,63.76,2900.45
2019-04-23,848.4,127.3,578.2,1123.5,275.3,276.3,652,197.5,66.3,2933.68
2019-04-24,850.2,127.25,580,1119,272.3,278.4,659.5,198.5,65.89,2927.25
2019-04-25,842.2,126.55,588.8,1105,271.7,278.4,646,194.8,65.21,2926.17
2019-04-26,864,128.5,594.8,1131,277,282.2,650,200.9,63.3,2939.88
2019-04-29,862.8,130.55,587,1131,277.5,281.4,649,205,63.5,2943.03
2019-04-30,859.8,118.05,615,1105,268.1,280,652.5,210,63.91,2945.83
2019-05-01,872.6,119.4,618,1101,269.5,281.5,643.5,209.8,63.6,2923.73
2019-05-02,858.6,117.55,627,1095,266.1,285.3,637,206.7,61.81,2917.52
2019-05-03,875.4,115.9,625,1110.5,265.9,286.9,630,211.5,61.94,2945.64
2019-05-06,869.6,115.4,617.2,1104,264.4,291.5,628.5,209.8,62.25,2932.47
2019-05-07,868.4,113.05,611,1098.5,260,290.3,622.5,220.5,61.4,2884.05
2019-05-08,873.6,112.1,608,1118,261.7,277,629,220.3,62.12,2879.42
2019-05-09,875.4,108.6,600,1088,257.2,274,619,222.8,61.7,2870.72
2019-05-10,874.4,112.1,604.4,1090,261.3,271,632,222.4,61.66,2881.4
2019-05-13,872.8,110.3,591.2,1085.5,255,266.1,618,218.6,61.04,2811.87
2019-05-14,872.8,107.8,591.4,1115,256.6,267.6,635,222.1,61.78,2834.41
2019-05-15,880,106.5,592.2,1107.5,253.6,266.3,633,217.4,62.02,2850.96
2019-05-16,881.4,108.5,595.2,1150.5,252.9,267.9,637,227,62.87,2876.32
2019-05-20,880,110.7,595,1154,248.2,269,603.5,227.7,63.1,2840.23
2019-05-21,875,110.45,592,1198.5,252.5,274,608.5,230.6,62.99,2864.36
2019-05-22,885.6,111.1,604,1203,251.4,275.4,676,235.5,61.42,2856.27
2019-05-23,882.2,110.55,600.6,1199.5,250.8,269.5,649.5,232.5,57.91,2822.24
2019-05-24,894.8,112.8,604.4,1223.5,253.8,271,649,232.3,58.63,2826.06
2019-05-27,899.6,112.7,599.4,1197,252.9,270.7,644,231,58.885,2814.225
2019-05-28,902.8,112.5,613.8,1216.5,253.5,277.4,672,229.1,59.14,2802.39
2019-05-29,880.6,110,597.4,1147.5,253.9,268.4,652,223.9,58.81,2783.02
2019-06-03,878,109.6,587.4,1168,248.9,260.8,637,223.7,53.25,2744.45
2019-06-04,864.6,112.05,580.8,1135,252.7,263.2,636,216.8,53.48,2803.27
2019-06-06,888.4,108.7,595,1147.5,250.1,256.5,622.5,220.5,52.59,2843.49
2019-06-07,895.4,109.75,611.2,1176,238.6,256.6,637,225.8,53.99,2873.34
2019-06-11,892.8,111.2,612.4,1207,240.3,259.2,646.5,219.3,53.27,2885.72
2019-06-12,908,111.3,617.2,1206.5,241.5,260.9,638.5,221.9,51.14,2879.84
2019-06-13,906,111.8,614,1195,242.4,257.9,639,219.3,52.28,2891.64
2019-06-14,880,109.6,619.8,1179,241.5,253.9,629,216.6,52.51,2886.98
2019-06-17,882,109,622.6,1188.5,243,256.5,625,216,51.93,2889.67
2019-06-18,889.8,104.4,630.6,1211.5,243.5,260.6,647,219.1,53.9,2917.75
2019-06-19,881.8,105.4,634,1222.5,245,261.8,644.5,217.1,53.76,2926.46
2019-06-20,882.6,103.55,637.2,1210.5,239.6,259.2,643.5,216.1,56.65,2954.18
2019-06-21,874.6,103.9,630,1201,239.4,256.8,632,210.5,57.43,2950.46
2019-06-24,886.2,100.7,636,1201,234,252.6,632.5,205,57.9,2945.35
2019-06-25,887.8,99.04,630.6,1188.5,224.9,252.1,645,206,57.83,2917.38
2019-06-26,881,100.75,631,1168,225,249.5,632,201.2,59.38,2913.78
2019-06-27,864.4,102.8,632.2,1148.5,226.3,255,627.5,202,59.43,2924.92
2019-06-28,870.2,103.75,644.6,1207,227.5,259.3,635,204.1,58.47,2941.76
2019-07-01,878,104.75,649,1209,230.4,266.6,645,204.5,59.09,2964.33
2019-07-02,892.6,104.05,646.4,1200,229,266.8,634.5,206.1,56.25,2973.01
2019-07-03,918.8,104.05,650.4,1227,230.8,269.1,647.5,213.9,56.67,2995.82
2019-07-04,914.2,104.75,647.6,1216,230,269.8,635.5,210.3,57.09,2993.115
2019-07-05,908,106.25,630.8,1200.5,232.9,269.7,615,204.7,57.51,2990.41
2019-07-08,923.6,104.2,634.6,1183,230.9,258.8,621.5,204.1,57.66,2975.95
2019-07-09,918,101.5,625.2,1191.5,226.7,259,615,201.1,57.83,2979.63
2019-07-10,913,102.85,634.8,1194.5,229.4,255.6,625,202.2,60.43,2993.07
2019-07-11,912.4,102.75,633.2,1198.5,226.7,255.5,615,206.2,60.2,2999.91
2019-07-12,900.2,103.6,634.8,1171,228.7,253.6,607.5,196,60.21,3013.77
2019-07-15,900.8,104.1,646,1188.5,229.2,257.7,617,199.5,59.58,3014.3
2019-07-16,896,105.05,647.6,1219.5,230,260,612.5,198.95,57.62,3004.04
2019-07-17,892.6,101.95,651.6,1216,225.5,259.7,626,198.8,56.78,2984.42
2019-07-18,893,102.6,637.6,1227,226.1,259.4,622,196.7,55.3,2995.11
2019-07-19,898.8,102.5,635.2,1219.5,222.4,251.8,626,196.45,55.63,2976.61
2019-07-22,899,101.65,631.6,1221,220,256.2,624,195.35,56.22,2985.03
2019-07-23,902.2,103.8,626.2,1217,224.2,260.6,623.5,193.05,56.77,3005.47
2019-07-24,901.8,103,636,1238.5,224.9,260.9,631,195.05,55.88,3019.56
2019-07-25,914.8,104.1,638.6,1238,225.8,258.9,624,197.8,56.02,3003.67
2019-07-26,927.4,102.2,634,1249.5,221.7,260.6,628.5,195.95,56.2,3025.86
2019-07-29,907,102.35,630.4,1265,221.8,261.5,622.5,197.05,56.87,3020.97
2019-07-30,911.8,99.94,622.8,1245,215.7,257.1,611,197.5,58.05,3013.18
2019-07-31,921.6,100.25,645,1252,215.3,261.4,610.5,199.35,58.58,2980.38
2019-08-01,923,100.25,658,1256.5,213.3,263.8,621,203.6,53.95,2953.56
2019-08-02,913.8,98.24,633,1235,208.5,263,612,195.45,55.66,2932.05
2019-08-05,873,96.52,617.2,1217,205.9,257,582.5,192,54.69,2844.74
2019-08-06,870.8,96.26,644.4,1227.5,204.7,259.6,581.5,192.15,53.63,2881.77
2019-08-07,876.4,95.88,643.8,1227.5,203.2,267,585,194.5,51.09,2883.98
2019-08-08,975.2,96.28,637.2,1269,203.9,273.6,594,195,52.54,2938.09
2019-08-09,976,94.92,621.4,1270,199.85,265.5,582.5,195.1,54.5,2918.65
2019-08-12,973.4,93.28,616,1275.5,196.55,260.8,575,195,54.93,2882.7
2019-08-13,973.6,93.58,639.2,1319,195.7,261,575.5,185.75,57.1,2926.32
2019-08-14,950,89,635.4,1306,189.05,257.7,572.5,189.75,55.23,2840.6
2019-08-15,990.2,88.12,617.2,1345.5,188.85,268.5,560,196.85,54.47,2847.6
2019-08-16,1002,91.12,634.2,1351,194.6,269.4,577,205.4,54.87,2888.68
2019-08-19,982,91.8,635.2,1373,196.75,266,577.5,203.9,56.21,2923.65
2019-08-20,999.2,89.42,634.4,1366.5,188.45,258.5,577.5,205.7,56.34,2900.51
2019-08-21,1011.5,89,649.4,1376,190.2,245.1,605,209.8,55.68,2924.43
2019-08-22,999.6,90.2,654.8,1378.5,194.4,239.8,595.5,211.6,55.35,2922.95
2019-08-23,1000.5,89.18,659,1376,194.1,242.5,625.5,207.9,54.17,2847.11
2019-08-26,992.4,87.74,650.4,1364.5,193.6,236.2,607.5,203.5,53.64,2878.38
2019-08-27,985,87.72,666.6,1372.5,189.2,245,620,204.4,54.93,2869.16
2019-08-28,990.8,87.64,660,1363,185.85,245.5,604,203,55.78,2887.94
2019-08-29,996.4,87.94,662.8,1359.5,188.05,245.3,611.5,202.5,56.71,2924.58
2019-08-30,1001.5,89.2,672.4,1384.5,190.3,247,631.5,205.5,55.1,2926.46
2019-09-02,1011,88,689,1394.5,187.5,247.2,626,208.4,54.52,2916.365
2019-09-03,1019.5,86.4,685.8,1435,186.85,247.4,625,200.1,53.94,2906.27
2019-09-04,1024,86.04,686.8,1440,189.6,245.5,633,200,56.26,2937.78
2019-09-05,1019,90.56,693.2,1430,196.05,246.5,641,205.4,56.3,2976
2019-09-06,1025.5,91.22,693,1409.5,195.7,243.6,638.5,201.6,56.52,2978.71
2019-09-09,1015.5,99.48,685.6,1391.5,205.3,232.6,629.5,195.75,57.85,2978.43
2019-09-10,994,101.1,653,1328,210,233.5,608,193.95,57.4,2979.39
2019-09-11,995.4,101,663.4,1349.5,208.6,246.3,620,200.1,55.75,3000.93
2019-09-12,989.8,101.05,658.8,1375,206.8,242,614,204.6,55.09,3009.57
2019-09-13,988,104.7,653.8,1365.5,213.9,236.5,609,202,54.85,3007.39
2019-09-16,980,101.3,654,1377.5,210.7,235.1,610,192,62.9,2997.96
2019-09-17,992.4,97.62,655.6,1363.5,206.9,229.5,617,186,59.34,3005.7
2019-09-18,989.8,95.58,655,1390,204.9,229.2,627,187.9,58.11,3006.73
2019-09-19,989,96.92,654,1382.5,207.7,235.5,609.5,187.8,58.13,3006.79
2019-09-20,991,98,652,1402,218.6,244,616.5,182.4,58.09,2992.07
2019-09-23,992.6,96,651.2,1405,219.3,240.3,615,181.95,58.64,2991.78
2019-09-24,998.8,95.92,651,1415.5,218,238.1,620.5,187,57.29,2966.6
2019-09-25,997.4,94.84,640,1405.5,218.5,232.2,608,183.05,56.49,2984.87
2019-09-26,1015,94.48,650.8,1417.5,220.8,228.8,607.5,177.35,56.41,2977.62
2019-09-27,1017,95.74,646.6,1400,219.3,227,607.5,178,55.91,2961.79
2019-09-30,1012.5,95.38,651.8,1390.5,221.3,227.2,601.5,175.45,54.07,2976.74
2019-10-01,1005,95,640,1384.5,220.2,223.9,599.5,172,53.62,2940.25
2019-10-02,986.6,94.18,614.8,1307,211.6,217.2,581,167.95,52.64,2887.61
2019-10-03,990.2,92.1,622.4,1323.5,210.4,218.5,577.5,167.6,52.45,2910.63
2019-10-04,1004,91.84,627.6,1331,209.5,220.4,587,167.55,52.81,2952.01
2019-10-07,1013,93.5,630.4,1343,214.5,223.7,589,167.7,52.75,2938.79
2019-10-08,1011,91.92,621.2,1336.5,214.8,223.3,585.5,164.7,52.63,2893.06
2019-10-09,1009,91.82,628,1348.5,215.3,223.4,585,164.9,52.59,2919.4
2019-10-10,999,92.04,632.2,1322.5,215.6,224.4,590.5,161.7,53.55,2938.13
2019-10-11,999,95.16,637.6,1334.5,222.7,223,597,164.05,54.7,2970.27
2019-10-14,1001.5,95.98,637,1346,224,224.6,604,172.15,53.59,2966.15
2019-10-15,996,97.24,651.8,1390.5,231.5,225.8,611.5,174.6,52.81,2995.68
2019-10-16,993,97.24,644.8,1391.5,235.2,224,609,175,53.36,2989.69
2019-10-17,998,97.94,646.2,1410,234.2,227,609.5,176.6,53.93,2997.95
2019-10-18,985.6,96.24,641.6,1409.5,234.9,221.8,598,172.7,53.78,2986.2
2019-10-21,983.8,98.6,644.6,1386,238.9,224,595,171.05,53.31,3006.72
2019-10-22,986,98.6,647,1430,242.3,225.7,582,174.3,54.16,2995.99
2019-10-23,970.2,98.2,638.2,1406.5,242.1,222.6,574.5,174.4,55.97,3004.52
2019-10-24,972.8,98.36,641.2,1420,240.1,222.2,582.5,172.45,56.23,3010.29
2019-10-25,957.8,98.6,639,1424,242.2,225.7,585,172.2,56.66,3022.55
2019-10-28,964.4,98.3,655,1435,241,227.2,589,173.45,55.81,3039.42
2019-10-29,952.6,97.44,650.2,1439,241,235,581.5,174.3,55.54,3036.89
2019-10-30,966,95.1,647.8,1455,227.9,230.6,579.5,177.55,55.06,3046.77
2019-10-31,942.4,95.58,650,1460,222.7,228.5,598.5,176.8,54.18,3037.56
2019-11-01,956.2,91.8,698,1481.5,222,232,610,177.75,56.2,3066.91
2019-11-04,941.8,93.4,725,1481,222,234.5,621,179.2,56.54,3078.27
2019-11-05,950.8,93.9,717.4,1457,228.9,236.9,629.5,178.15,57.23,3074.62
2019-11-06,949,93.88,717,1461.5,236.3,236,640,181.4,56.35,3076.78
2019-11-07,947,96.02,720.8,1500,237,244.6,650,183.65,57.15,3085.18
2019-11-08,956,95.72,727.6,1498,236.1,242.5,665.5,184.75,57.24,3093.08
2019-11-11,952.8,94.72,733.2,1504,238.1,247,672,184.9,56.86,3087.01
2019-11-12,957,94.5,741.4,1491.5,235.4,244,670,184.55,56.8,3091.84
2019-11-13,959.8,92.36,744.8,1508,228.4,240.7,672,187.05,57.12,3094.04
2019-11-14,948.8,92.58,743.6,1490.5,229,237,665,186.55,56.77,3096.63
2019-11-15,966.6,92,744,1506.5,227.6,236,685,191.2,57.72,3120.46
2019-11-18,968.8,90.98,728.6,1530,226.3,237.7,689.5,204.3,57.05,3122.03
2019-11-19,969,91.12,734.8,1508.5,226.4,241.2,685,198.25,55.21,3120.18
2019-11-20,970.2,90.04,741.6,1512.5,224.6,245.2,686,198.65,57.11,3108.46
2019-11-21,960,90.4,728.6,1516,226.3,249.8,687.5,197.3,58.58,3103.54
2019-11-22,963.6,91.44,734.6,1528.5,228.4,253.6,700,201.5,57.77,3110.29
2019-11-25,975.2,92,739.2,1565.5,228.7,258.5,710,206.6,58.01,3133.64
2019-11-26,984.2,91.02,754.4,1595.5,225.3,260.3,724.5,206.4,58.41,3140.52
2019-11-27,986.6,92.12,758.2,1590,227.4,263.1,727,207.7,58.11,3153.63
2019-11-28,981.8,92,748.6,1581,226.3,262,724.5,208.3,57.3933333333333,3147.305
2019-11-29,975.6,91.56,738.4,1580,225,259.8,726,207.5,56.6766666666667,3140.98
2019-12-02,979.4,92,737.4,1579,223.3,258.6,722.5,204.4,55.96,3113.87
2019-12-03,992,90.96,730.2,1594,220.6,255.3,730,206,56.1,3093.2
2019-12-04,978.8,91.6,737.2,1620,222.2,256.9,736,207.3,58.43,3112.76
2019-12-05,986.2,94.68,741.4,1615,225.9,257.2,743,208,58.43,3117.43
2019-12-06,994.8,94.36,762,1615,224.9,259.5,746,210,59.2,3145.91
2019-12-09,987,96.46,745,1582,227.1,256.1,744,208.8,59.02,3135.96
2019-12-10,985,96.64,743.6,1577.5,224.9,255,747.5,210.4,59.24,3132.52
2019-12-11,979.6,97.42,746,1545,223.4,249.9,750.5,208.6,58.76,3141.63
2019-12-12,970.2,100.2,753.2,1474.5,224.6,255.3,747.5,210.4,59.18,3168.57
2019-12-13,962.4,104,757.2,1469,227.9,261.5,753.5,211,60.07,3168.8
2019-12-16,985.2,106.4,766.4,1503,226.8,264.4,763.5,218,60.21,3191.45
2019-12-17,975.8,108.05,769,1490.5,237.5,258.9,758.5,214.6,60.94,3192.52
2019-12-18,980.2,107,752,1459.5,240.7,259.9,765,212.9,60.93,3191.14
2019-12-19,984,105.75,756,1466.5,237.1,257.6,752.5,211.4,61.22,3205.37
2019-12-20,996.6,106.2,755,1460.5,237.5,259.3,756,208.5,60.44,3221.22
2019-12-23,1007,107,766,1464.5,240.9,259.3,770,211,60.52,3224.01
2019-12-27,1005,107.25,771,1488,239.5,261.1,772,212.5,61.72,3240.02
